Fecha Transaccion,Lote Completo,Tipo de Granjero,Formula  ,Nombre Formula                   ,Neto Relativo,Costo      ,Base de precios unitarios,Transaccion,Nombre Tipo Alimento
3/10/2026        ,STO5005-2601 ,PCA             ,T114R1NW ,ENG. 4 PEL.RE.ESP.CQ 45KG        ,2430.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/10/2026        ,STO5005-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14850.00     ,8850.60    ,0.59600000               ,Despacho   ,Engorde 3           
3/10/2026        ,BUC3003-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15710.00     ,9363.16    ,0.59600000               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,5824.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/10/2026        ,BUC1006-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,15860.00     ,8226.30    ,0.51868227               ,Despacho   ,Engorde 4           
3/10/2026        ,STO5035-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,12608.00     ,7262.21    ,0.57600000               ,Despacho   ,Engorde 1           
3/10/2026        ,BUC1006-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,-5824.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/10/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22760.00     ,10931.46   ,0.48029240               ,Despacho   ,Engorde 4           
3/10/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21770.00     ,10455.97   ,0.48029240               ,Despacho   ,Engorde 4           
3/10/2026        ,STO5035-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,3152.00      ,1815.55    ,0.57600000               ,Despacho   ,Engorde 1           
3/10/2026        ,BUC1012-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,26280.00     ,13469.41   ,0.51253466               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC1012-2601A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,23840.00     ,12998.32   ,0.54523167               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC3022-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,21680.00     ,12921.28   ,0.59600000               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC1013-2601A,Granja Propia   ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,18590.00     ,10027.07   ,0.53937997               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC1013-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,12960.00     ,6973.85    ,0.53810563               ,Despacho   ,Engorde 3           
3/10/2026        ,STO5066-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14420.00     ,8767.36    ,0.60800000               ,Despacho   ,Engorde 3           
3/10/2026        ,STO5040-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,17620.00     ,10501.52   ,0.59600000               ,Despacho   ,Engorde 1           
3/10/2026        ,STO5066-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15100.00     ,9180.80    ,0.60800000               ,Despacho   ,Engorde 3           
3/10/2026        ,BUC1012-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,24580.00     ,12598.10   ,0.51253466               ,Despacho   ,Engorde 2           
3/10/2026        ,STO5010-2602 ,PCA             ,T110N1B0 ,Engorde 0      Gra Re CQ         ,11980.00     ,7283.84    ,0.60800000               ,Despacho   ,Engorde 0           
3/10/2026        ,STO5010-2602 ,PCA             ,T110N1BA ,Engorde 0      Gra Re CQ 45Kg    ,4050.00      ,2413.80    ,0.59600000               ,Despacho   ,Engorde 0           
3/10/2026        ,BUC1011-2601A,Granja Propia   ,T113OAA0 ,Engorde 3 Peletizado Ensayo      ,18180.00     ,9062.72    ,0.49849940               ,Despacho   ,Engorde 3           
3/10/2026        ,BUC1011-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,23940.00     ,11874.24   ,0.49600016               ,Despacho   ,Engorde 3           
3/10/2026        ,BUC1011-2601 ,Granja Propia   ,T113R1I0 ,Engorde 3          Pel Re CD     ,19140.00     ,9493.44    ,0.49600016               ,Despacho   ,Engorde 3           
3/10/2026        ,STO2001-2601 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,17620.00     ,8776.25    ,0.49808478               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC3014-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18400.00     ,10966.40   ,0.59600000               ,Despacho   ,Engorde 4           
3/10/2026        ,STO5014-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15040.00     ,10467.84   ,0.69600000               ,Despacho   ,Engorde 4           
3/10/2026        ,STO5014-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15250.00     ,10614.00   ,0.69600000               ,Despacho   ,Engorde 4           
3/10/2026        ,STO5014-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15100.00     ,10509.60   ,0.69600000               ,Despacho   ,Engorde 4           
3/10/2026        ,BUC3009-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21460.00     ,12790.16   ,0.59600000               ,Despacho   ,Engorde 4           
3/10/2026        ,BUC3009-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,21070.00     ,12557.72   ,0.59600000               ,Despacho   ,Engorde 4           
3/10/2026        ,BUC3050-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,16880.00     ,9722.88    ,0.57600000               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC3050-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15130.00     ,8714.88    ,0.57600000               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC3050-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15620.00     ,8997.12    ,0.57600000               ,Despacho   ,Engorde 2           
3/10/2026        ,STO5064-2601 ,PCA             ,T114R1NW ,ENG. 4 PEL.RE.ESP.CQ 45KG        ,1845.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/10/2026        ,STO5023-2602 ,PCA             ,T110N1BA ,Engorde 0      Gra Re CQ 45Kg    ,9000.00      ,5364.00    ,0.59600000               ,Despacho   ,Engorde 0           
3/10/2026        ,BUC1005-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,23760.00     ,12267.29   ,0.51630012               ,Despacho   ,Engorde 1           
3/10/2026        ,STO5023-2602 ,PCA             ,T110N1B0 ,Engorde 0      Gra Re CQ         ,12050.00     ,7181.80    ,0.59600000               ,Despacho   ,Engorde 0           
3/10/2026        ,BUC3025-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,15890.00     ,9470.44    ,0.59600000               ,Despacho   ,Engorde 4           
3/10/2026        ,BUC1005-2602A,Granja Propia   ,T111R1IW0,ENGORDE 1 PEL REL ESP CDGRANEL   ,18390.00     ,10008.11   ,0.54421463               ,Despacho   ,Engorde 1           
3/10/2026        ,BUC3051-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21410.00     ,14751.49   ,0.68900000               ,Despacho   ,Engorde 1           
3/10/2026        ,BUC3051-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20380.00     ,14041.82   ,0.68900000               ,Despacho   ,Engorde 1           
3/10/2026        ,BUC3008-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15720.00     ,9369.12    ,0.59600000               ,Despacho   ,Engorde 2           
3/10/2026        ,BUC3018-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,15400.00     ,9178.40    ,0.59600000               ,Despacho   ,Engorde 3           
3/10/2026        ,STO2004-2601N,Granja Propia   ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,17570.00     ,9005.23    ,0.51253461               ,Despacho   ,Engorde 4           
3/10/2026        ,BUC3032-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15690.00     ,9351.24    ,0.59600000               ,Despacho   ,Engorde 2           
3/10/2026        ,STO5068-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,17390.00     ,10016.64   ,0.57600000               ,Despacho   ,Engorde 1           
3/10/2026        ,STO2004-2601N,Granja Propia   ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,18150.00     ,9302.50    ,0.51253461               ,Despacho   ,Engorde 4           
3/10/2026        ,STO2004-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,-3484.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/10/2026        ,STO2004-2601N,Granja Propia   ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,18040.00     ,9246.12    ,0.51253461               ,Despacho   ,Engorde 4           
3/10/2026        ,STO2004-2601N,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,3484.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/10/2026        ,STO5057-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14960.00     ,8616.96    ,0.57600000               ,Despacho   ,Engorde 3           
3/10/2026        ,STO5057-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,10460.00     ,6024.96    ,0.57600000               ,Despacho   ,Engorde 3           
3/11/2026        ,STO5063-2601 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,16020.00     ,9547.92    ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,STO5063-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15020.00     ,8951.92    ,0.59600000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5063-2601 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,16990.00     ,10126.04   ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC3010-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,14960.00     ,8916.16    ,0.59600000               ,Despacho   ,Engorde 3           
3/11/2026        ,BUC3010-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,18020.00     ,11929.24   ,0.66200000               ,Despacho   ,Engorde 3           
3/11/2026        ,BUC1010-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,23370.00     ,12065.93   ,0.51630004               ,Despacho   ,Engorde 1           
3/11/2026        ,STO5005-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15170.00     ,9041.32    ,0.59600000               ,Despacho   ,Engorde 3           
3/11/2026        ,BUC1006-2601A,Granja Propia   ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,30310.00     ,15721.26   ,0.51868227               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5005-2601 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,15760.00     ,9392.96    ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,21810.00     ,10475.18   ,0.48029240               ,Despacho   ,Engorde 4           
3/11/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,-5870.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/11/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,23310.00     ,11195.62   ,0.48029240               ,Despacho   ,Engorde 4           
3/11/2026        ,BUC3022-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,20550.00     ,12247.80   ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,STO5035-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,11870.00     ,6837.12    ,0.57600000               ,Despacho   ,Engorde 1           
3/11/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,2233.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/11/2026        ,BUC3022-2601A,PCA             ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,19330.00     ,11520.68   ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC1012-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,22620.00     ,11593.53   ,0.51253466               ,Despacho   ,Engorde 2           
3/11/2026        ,STO5003-2602 ,PCA             ,T110N1BA ,Engorde 0      Gra Re CQ 45Kg    ,4050.00      ,2413.80    ,0.59600000               ,Despacho   ,Engorde 0           
3/11/2026        ,STO5003-2602 ,PCA             ,T110N1B0 ,Engorde 0      Gra Re CQ         ,12020.00     ,7163.92    ,0.59600000               ,Despacho   ,Engorde 0           
3/11/2026        ,BUC1013-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,18880.00     ,9578.82    ,0.50735284               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC1013-2601A,Granja Propia   ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,18600.00     ,10008.76   ,0.53810563               ,Despacho   ,Engorde 3           
3/11/2026        ,BUC1012-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,23030.00     ,11803.67   ,0.51253466               ,Despacho   ,Engorde 2           
3/11/2026        ,STO5040-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,11640.00     ,6937.44    ,0.59600000               ,Despacho   ,Engorde 1           
3/11/2026        ,STO5040-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,5820.00      ,3468.72    ,0.59600000               ,Despacho   ,Engorde 1           
3/11/2026        ,STO5066-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,11910.00     ,7241.28    ,0.60800000               ,Despacho   ,Engorde 3           
3/11/2026        ,BUC3009-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,29580.00     ,17629.68   ,0.59600000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5067-2601 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,17930.00     ,12443.42   ,0.69400000               ,Despacho   ,Engorde 1           
3/11/2026        ,BUC3009-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18570.00     ,11067.72   ,0.59600000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO2001-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,22220.00     ,11358.14   ,0.51116725               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC1011-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,25900.00     ,12537.26   ,0.48406406               ,Despacho   ,Engorde 4           
3/11/2026        ,STO2001-2601 ,Granja Propia   ,T112R1N0 ,Engorde 2 peletizado             ,21490.00     ,10703.84   ,0.49808478               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC3049-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,15870.00     ,10712.25   ,0.67500000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5053-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14540.00     ,8375.04    ,0.57600000               ,Despacho   ,Engorde 1           
3/11/2026        ,BUC3014-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18020.00     ,10739.92   ,0.59600000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5056-2601 ,PCA             ,T112R1N0 ,Engorde 2 peletizado             ,18130.00     ,10805.48   ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC3014-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22140.00     ,13195.44   ,0.59600000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5014-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,8994.00      ,6259.82    ,0.69600000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5014-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,5996.00      ,4173.22    ,0.69600000               ,Despacho   ,Engorde 4           
3/11/2026        ,BUC1001-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,-2233.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/11/2026        ,BUC1001-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,5870.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/11/2026        ,BUC3009-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,31040.00     ,18499.84   ,0.59600000               ,Despacho   ,Engorde 4           
3/11/2026        ,BUC3050-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,15050.00     ,8668.80    ,0.57600000               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC3050-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,14570.00     ,8392.32    ,0.57600000               ,Despacho   ,Engorde 2           
3/11/2026        ,STO5064-2601 ,PCA             ,T114R1NW ,ENG. 4 PEL.RE.ESP.CQ 45KG        ,4500.00      ,3132.00    ,0.69600000               ,Despacho   ,Engorde 4           
3/11/2026        ,BUC3051-2602 ,PCA             ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20580.00     ,14179.62   ,0.68900000               ,Despacho   ,Engorde 1           
3/11/2026        ,BUC3027-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,16070.00     ,9577.72    ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,BUC3018-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,15320.00     ,9130.72    ,0.59600000               ,Despacho   ,Engorde 3           
3/11/2026        ,BUC3032-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,16480.00     ,9822.08    ,0.59600000               ,Despacho   ,Engorde 2           
3/11/2026        ,STO2004-2601N,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21380.00     ,11310.07   ,0.52900243               ,Despacho   ,Engorde 4           
3/11/2026        ,BUC1008-2602A,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,18344.00     ,0.00       ,0.00000000               ,Debito     ,Engorde 0           
3/11/2026        ,BUC1008-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,23340.00     ,12512.57   ,0.53609997               ,Despacho   ,Engorde 0           
3/11/2026        ,BUC1008-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,-18344.00    ,0.00       ,0.00000000               ,Credito    ,Engorde 0           
3/11/2026        ,STO2004-2601 ,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,6452.00      ,3413.12    ,0.52900243               ,Despacho   ,Engorde 4           
3/11/2026        ,STO2004-2601N,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,14748.00     ,7801.73    ,0.52900243               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5057-2601 ,PCA             ,T114R1NW ,ENG. 4 PEL.RE.ESP.CQ 45KG        ,225.00       ,151.88     ,0.67500000               ,Despacho   ,Engorde 4           
3/11/2026        ,STO5057-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,12020.00     ,6923.52    ,0.57600000               ,Despacho   ,Engorde 3           
3/11/2026        ,STO5057-2601 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,6975.00      ,4017.60    ,0.57600000               ,Despacho   ,Engorde 3           
3/11/2026        ,STO5057-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,11970.00     ,6894.72    ,0.57600000               ,Despacho   ,Engorde 3           
3/12/2026        ,STO5063-2601 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,6750.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 3           
3/12/2026        ,BUC3010-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,17970.00     ,11896.14   ,0.66200000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC1010-2602A,Granja Propia   ,T111R1IW0,ENGORDE 1 PEL REL ESP CDGRANEL   ,23020.00     ,12575.81   ,0.54629946               ,Despacho   ,Engorde 1           
3/12/2026        ,STO5005-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14780.00     ,8808.88    ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC1006-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,22720.00     ,10912.24   ,0.48029240               ,Despacho   ,Engorde 4           
3/12/2026        ,STO5005-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,14950.00     ,8910.20    ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,STO5005-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,15060.00     ,8975.76    ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,STO5005-2601 ,PCA             ,T113R1N0 ,Engorde 3          Pel Re CQ     ,13390.00     ,7980.44    ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC3022-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,22220.00     ,13243.12   ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC1012-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,24890.00     ,12756.99   ,0.51253466               ,Despacho   ,Engorde 2           
3/12/2026        ,STO5066-2601 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,-6750.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 3           
3/12/2026        ,STO5066-2601 ,PCA             ,T113R1NA ,Engorde 3          Pel Re CQ 45Kg,6750.00      ,3888.00    ,0.57600000               ,Despacho   ,Engorde 3           
3/12/2026        ,STO5040-2602 ,PCA             ,T111P1N0 ,Engorde 1      Mig Re CQ         ,14920.00     ,8892.32    ,0.59600000               ,Despacho   ,Engorde 1           
3/12/2026        ,BUC1007-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,24300.00     ,13011.51   ,0.53545293               ,Despacho   ,Engorde 0           
3/12/2026        ,BUC1007-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,23120.00     ,12379.67   ,0.53545293               ,Despacho   ,Engorde 0           
3/12/2026        ,BUC1011-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,24590.00     ,11903.14   ,0.48406406               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC1011-2601 ,Granja Propia   ,T114R1I0 ,Engorde 4          Pel Re CD     ,24170.00     ,11699.83   ,0.48406406               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC3014-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,-15169.00    ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/12/2026        ,BUC3014-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22230.00     ,13249.08   ,0.59600000               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC1011-2601A,Granja Propia   ,T114OAA0 ,Engorde 4 Peletizado Ensayo      ,18250.00     ,8849.43    ,0.48490016               ,Despacho   ,Engorde 4           
3/12/2026        ,STO2001-2601 ,Granja Propia   ,T112R1I0 ,Engorde 2     Mig Re CD          ,21940.00     ,11215.01   ,0.51116725               ,Despacho   ,Engorde 2           
3/12/2026        ,BUC3014-2601A,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,18340.00     ,10930.64   ,0.59600000               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC3014-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,22250.00     ,13261.00   ,0.59600000               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC3014-2601 ,PCA             ,T114R1IW0,ENGORDE 4 PEL RE ESP BD GRANEL   ,15169.00     ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/12/2026        ,STO5014-2601 ,PCA             ,T114R1N0W,Engorde 4      PEL RE ESP CQ.    ,15200.00     ,10579.20   ,0.69600000               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC3050-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,14870.00     ,8565.12    ,0.57600000               ,Despacho   ,Engorde 2           
3/12/2026        ,BUC1005-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,21170.00     ,10930.07   ,0.51630012               ,Despacho   ,Engorde 1           
3/12/2026        ,BUC3025-2601 ,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,-2760.00     ,0.00       ,0.00000000               ,Credito    ,Engorde 4           
3/12/2026        ,BUC1005-2602 ,Granja Propia   ,T111R1I0 ,ENGORDE 1 PEL REL CD GRANEL      ,20800.00     ,10739.04   ,0.51630012               ,Despacho   ,Engorde 1           
3/12/2026        ,BUC3052-2601A,PCA             ,T114R1I0 ,Engorde 4          Pel Re CD     ,2760.00      ,0.00       ,0.00000000               ,Debito     ,Engorde 4           
3/12/2026        ,BUC3032-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,21510.00     ,12819.96   ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC3032-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,22890.00     ,13642.44   ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,STO2004-2601N,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21090.00     ,11156.66   ,0.52900243               ,Despacho   ,Engorde 4           
3/12/2026        ,STO2004-2601N,Granja Propia   ,T114R1I0K,ENGOR 4 PEL PLUS CD GRANEL       ,21100.00     ,11161.95   ,0.52900243               ,Despacho   ,Engorde 4           
3/12/2026        ,BUC3008-2601 ,PCA             ,T112R1I0 ,Engorde 2     Mig Re CD          ,13910.00     ,8290.36    ,0.59600000               ,Despacho   ,Engorde 2           
3/12/2026        ,BUC3018-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,15130.00     ,9017.48    ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC3018-2601 ,PCA             ,T113R1I0 ,Engorde 3          Pel Re CD     ,15480.00     ,9226.08    ,0.59600000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC3035-2601A,PCA             ,T113R1IW0,ENGORDE 3 PEL RE ESP BD GRANEL   ,14360.00     ,9693.00    ,0.67500000               ,Despacho   ,Engorde 3           
3/12/2026        ,BUC3035-2601A,PCA             ,T112R1IW0,ENGORDE 2 PEL RE ESP BD GRANEL   ,13890.00     ,9375.75    ,0.67500000               ,Despacho   ,Engorde 2           
3/12/2026        ,BUC1008-2602 ,Granja Propia   ,T110N1I0 ,Engorde 0      Gra Re CD         ,23880.00     ,12802.07   ,0.53609997               ,Despacho   ,Engorde 0           
